Link,Score,Comment

Taxi in Boston

https://www.facebook.com/212364498944688_392440947603708,0.0,Donde es eso?
https://www.facebook.com/212364498944688_392440947603708,0.0,Hoscar Horozco
https://www.facebook.com/212364498944688_389345681246568,0.0,Percebes! Qué rico!9
https://www.facebook.com/212364498944688_389345681246568,0.0,Hoscar Horozco
https://www.facebook.com/212364498944688_389221307925672,0.0,Muy lindo lugar tranquilo
https://www.facebook.com/212364498944688_389221307925672,0.0,Una belleza
https://www.facebook.com/212364498944688_373532512827885,0.0,"Cual, la que esta subida en el árbol?."
https://www.facebook.com/212364498944688_373532512827885,0.0,Hay que barbaro
https://www.facebook.com/212364498944688_373532512827885,0.0,Sí muy guapa jajaja
https://www.facebook.com/212364498944688_373532512827885,0.0,Guapa la modelo
https://www.facebook.com/212364498944688_360339410813862,0.0,Que cuesta un fin de semana para 4 personas
https://www.facebook.com/212364498944688_360339410813862,0.0,un dia bamos
https://www.facebook.com/212364498944688_360339410813862,0.0,Compás a ver si nos animamos a ir!

Taxi in Detroit

Positive Comments
https://www.facebook.com/227526647264443_882297801787321,1.0,Looks awesome!
https://www.facebook.com/171059101876_10152494546381877,1.0,Looks great!
https://www.facebook.com/171059101876_10152720314396877,1.0,Great work brother!
https://www.facebook.com/171059101876_10152813818636877,1.0,Awesome
https://www.facebook.com/171059101876_10153009719826877,1.0,That lynx is awesome
https://www.facebook.com/322910261175394_509973645802387,1.0,Awesome! They look beautiful!
https://www.facebook.com/322910261175394_521406924659059,1.0,Beautiful!!
https://www.facebook.com/322910261175394_521406924659059,1.0,Beautiful!
https://www.facebook.com/322910261175394_522963317836753,1.0,This bear looks happy!
https://www.facebook.com/322910261175394_613603072106110,1.0,Beautiful animal!
https://www.facebook.com/322910261175394_613603072106110,1.0,That's awesome Garrett!
https://www.facebook.com/322910261175394_613603072106110,1.0,Beautiful!
https://www.facebook.com/322910261175394_613603072106110,1.0,Awesome!
https://www.facebook.com/111290062217490_903801802966308,1.0,Great job!!!
